identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-6760394015361901704,user,Espagne,es,19,10,14,54,12,83.3,108,20,M,1,mr,True,True,False,True,22,2854,95.13,7.93,es
8929403423509338634,user,Pologne,en,17,8,0,0,12,83.0,0,1,M,1,mr,False,False,False,False,55,2858,95.27,7.94,pl
-102323955608928056,user,Royaume-Uni,en,17,8,2,0,12,83.0,0,0,M,1,mr,True,True,False,True,418,2853,95.1,7.92,gb
-8963521929858247469,user,France,fr,16,9,0,4,12,91.0,12,279,M,1,mr,False,False,False,True,11,3199,106.63,8.89,fr
6242056653228955318,user,Italie,it,15,9,3,11,12,91.0,5,0,F,2,mrs,True,False,True,True,20,3197,106.57,8.88,it
7591344778421959912,user,Royaume-Uni,en,13,14,12,5,12,58.0,3,1,F,2,mrs,True,False,True,True,11,2859,95.3,7.94,gb
2185706046991170526,user,Royaume-Uni,en,13,9,20,0,12,91.0,3,2,F,2,mrs,True,False,True,False,84,2858,95.27,7.94,gb
9110746762615024232,user,Royaume-Uni,en,13,10,46,7,12,100.0,0,0,F,2,mrs,True,False,True,True,11,2853,95.1,7.92,gb
-3307670636200508627,user,Espagne,es,12,9,11,2,12,58.0,0,0,M,1,mr,True,False,True,False,93,3196,106.53,8.88,es
6427621498633805242,user,Royaume-Uni,en,12,8,3,8,12,84.0,1,0,F,2,mrs,True,False,True,False,35,2855,95.17,7.93,gb
6706972309918877883,user,Royaume-Uni,en,10,8,0,9,12,100.0,0,0,F,2,mrs,False,False,False,True,12,3196,106.53,8.88,gb
-6080060077659604358,user,Suède,en,10,9,53,1,12,91.0,160,7,F,2,mrs,True,False,True,True,11,2853,95.1,7.92,se
-4585824128728051644,user,Royaume-Uni,en,9,8,5,10,12,100.0,1,1,F,2,mrs,True,False,True,True,11,3198,106.6,8.88,gb
6174388311350322404,user,Royaume-Uni,en,9,8,1,1,12,91.0,5,0,F,3,miss,True,False,True,True,358,3204,106.8,8.9,gb
-9024434934496009698,user,Espagne,es,9,8,1,19,12,91.0,0,0,F,2,mrs,False,False,False,False,14,3204,106.8,8.9,es
-4667278445086512785,user,Belgique,fr,9,8,2,10,12,84.0,0,0,M,1,mr,True,True,False,False,11,3204,106.8,8.9,be
-2710249322280429047,user,Italie,de,8,8,1,2,12,75.0,0,0,M,1,mr,False,False,False,True,19,3202,106.73,8.89,it
6984562738469243978,user,France,it,7,8,1,2,12,83.0,0,1,M,1,mr,True,False,True,False,14,3203,106.77,8.9,fr
1494612845268798304,user,Italie,it,7,8,0,0,12,91.0,0,0,M,1,mr,False,False,False,True,295,3205,106.83,8.9,it
5539712243095000007,user,Italie,it,6,8,7,4,12,83.0,1,0,M,1,mr,True,False,True,True,19,3205,106.83,8.9,it
659846641316865194,user,Etats-Unis,en,42,16,31,9,11,90.0,3,5,F,2,mrs,True,False,True,False,21,3203,106.77,8.9,us
-6372279369065451470,user,Italie,it,42,8,1,22,11,90.0,1,0,F,2,mrs,False,False,False,False,25,3202,106.73,8.89,it
-2440262652827135174,user,Croatie,en,34,8,6,7,11,83.0,0,0,F,2,mrs,False,False,False,True,12,3198,106.6,8.88,hr
2418640721027439282,user,Suède,en,34,8,3,3,11,90.0,3,0,F,2,mrs,True,False,True,True,14,3204,106.8,8.9,se
-2416690132902625530,user,Italie,it,24,21,57,39,11,81.0,859,16,F,2,mrs,True,False,True,False,11,2858,95.27,7.94,it
7592491243025992206,user,Etats-Unis,en,23,8,2,0,11,100.0,0,0,F,2,mrs,True,False,True,False,186,2854,95.13,7.93,us
8072484312178781792,user,Italie,it,22,11,22,6,11,81.0,2,0,F,2,mrs,True,False,True,False,20,3199,106.63,8.89,it
-4427705861583100028,user,France,fr,21,2,61,11,11,100.0,225,1,F,2,mrs,False,False,False,False,24,3201,106.7,8.89,fr
8205872311971983616,user,Italie,it,21,8,1,19,11,63.0,0,0,F,2,mrs,False,False,False,True,30,3195,106.5,8.88,it
-2911247715579444227,user,Italie,en,20,9,7,0,11,90.0,1,0,M,1,mr,True,True,False,False,26,3200,106.67,8.89,it
2409255186261640173,user,Italie,it,19,9,11,22,11,81.0,8,0,F,2,mrs,True,False,True,False,16,3200,106.67,8.89,it
1086693516958176371,user,Allemagne,de,18,11,41,7,11,100.0,2,2,F,2,mrs,False,False,False,False,11,3195,106.5,8.88,de
-4364598042530983083,user,Hong Kong,en,17,8,23,2,11,63.0,45,12,M,1,mr,True,False,True,True,11,2853,95.1,7.92,hk
-6551755154845287294,user,France,fr,15,8,6,7,11,100.0,44,1,F,2,mrs,False,False,False,True,13,3202,106.73,8.89,fr
6936659214999902061,user,Italie,it,15,8,1,3,11,100.0,0,0,F,2,mrs,True,False,True,True,12,3205,106.83,8.9,it
-3344101169010326479,user,France,fr,15,8,0,21,11,100.0,0,0,F,2,mrs,False,False,False,True,11,3204,106.8,8.9,fr
6146805957699604723,user,France,fr,14,8,0,13,11,100.0,0,0,F,2,mrs,False,False,False,True,28,3205,106.83,8.9,fr
2495094946914856996,user,Italie,it,14,8,1,5,11,100.0,0,0,F,2,mrs,True,True,False,True,11,3200,106.67,8.89,it
5169024907738427271,user,Italie,en,12,8,1,0,11,75.0,0,0,F,2,mrs,True,False,True,True,194,3197,106.57,8.88,it
-3020562341225085132,user,Allemagne,de,12,8,1,1,11,100.0,0,0,M,1,mr,False,False,False,False,146,2857,95.23,7.94,de
-1285030478822967332,user,Italie,it,11,11,159,1,11,90.9,11,1,F,2,mrs,True,True,True,True,13,3205,106.83,8.9,it
7460866134715639011,user,Italie,it,11,8,5,2,11,100.0,0,0,F,2,mrs,True,False,True,True,15,3199,106.63,8.89,it
8463059209051619116,user,Italie,it,11,8,3,1,11,63.0,2,0,F,2,mrs,True,False,True,True,129,2856,95.2,7.93,it
7801052711380672417,user,France,fr,10,8,8,1,11,72.0,0,0,F,2,mrs,True,False,True,True,358,2855,95.17,7.93,fr
-264277222077384970,user,Italie,it,8,9,2,14,11,100.0,0,0,F,2,mrs,False,False,False,True,11,3197,106.57,8.88,it
-282475427896052276,user,Etats-Unis,en,6,8,0,12,11,83.0,1,1,F,2,mrs,False,False,False,True,11,2856,95.2,7.93,us
-8994117006577501935,user,Espagne,en,5,8,1,10,11,90.0,0,0,F,2,mrs,False,False,False,True,71,3198,106.6,8.88,es
5665012237595215307,user,Italie,it,5,10,0,6,11,100.0,0,0,F,2,mrs,False,False,False,False,11,2855,95.17,7.93,it
-7189838567266203825,user,Espagne,es,79,421,1751,4,10,77.7,299,0,F,2,mrs,True,True,False,False,55,3203,106.77,8.9,es
-8415087404559164354,user,Italie,it,58,34,148,22,10,100.0,2,3,F,2,mrs,True,False,True,False,11,3202,106.73,8.89,it
5645454509279101674,user,Italie,it,28,52,35,21,10,90.0,1,0,F,2,mrs,True,False,True,False,11,3196,106.53,8.88,it
-6785097442810701975,user,Espagne,en,26,8,0,4,10,100.0,0,0,F,2,mrs,True,True,False,False,36,3202,106.73,8.89,es
-2660712655204379524,user,France,fr,22,8,21,0,10,100.0,0,0,M,1,mr,True,False,True,False,11,3199,106.63,8.89,fr
-5512408906425573947,user,Italie,it,21,9,12,7,10,80.0,0,0,M,1,mr,True,False,True,False,15,3195,106.5,8.88,it
-9005710665963837446,user,Etats-Unis,en,16,8,0,14,10,100.0,0,0,F,2,mrs,False,False,False,True,523,2853,95.1,7.92,us
4274899341104159273,user,Italie,it,15,8,3,2,10,90.0,0,0,F,2,mrs,True,False,True,True,11,3198,106.6,8.88,it
-8876645509292847691,user,Italie,it,13,8,11,9,10,70.0,0,0,F,2,mrs,True,False,True,False,18,3198,106.6,8.88,it
-1712016828201445631,user,France,fr,13,8,0,9,10,100.0,0,0,F,2,mrs,False,False,False,True,21,2856,95.2,7.93,fr
-5957536289769963826,user,France,fr,13,8,0,15,10,100.0,3,0,F,2,mrs,False,False,False,True,14,3204,106.8,8.9,fr
6815978123187672138,user,Royaume-Uni,en,12,8,0,7,10,75.0,0,0,F,2,mrs,True,False,True,False,11,3202,106.73,8.89,gb
-7900951626778369373,user,Royaume-Uni,en,12,8,0,3,10,90.0,0,0,F,2,mrs,True,False,True,True,13,3198,106.6,8.88,gb
-1292340897028035872,user,Chypre,en,12,8,1,8,10,90.0,3,0,F,2,mrs,False,False,False,True,12,3196,106.53,8.88,cy
-3504972469215875276,user,France,fr,12,9,15,17,10,100.0,0,0,M,1,mr,True,False,True,True,22,2857,95.23,7.94,fr
-6432645662670844666,user,France,fr,12,8,0,0,10,100.0,0,0,F,2,mrs,False,False,False,True,71,3204,106.8,8.9,fr
-7363010873022143868,user,Espagne,es,11,9,76,3,10,80.0,8,1,F,2,mrs,True,False,True,True,194,3201,106.7,8.89,es
-5244154980864373858,user,Royaume-Uni,en,11,8,2,0,10,72.7,3,1,F,2,mrs,True,False,True,True,324,3200,106.67,8.89,gb
-3470898410462028935,user,Espagne,es,10,9,35,8,10,100.0,14,0,F,2,mrs,True,False,True,False,12,3203,106.77,8.9,es
-6032311642999223769,user,France,fr,10,8,4,0,10,70.0,0,0,M,1,mr,True,True,False,True,180,3195,106.5,8.88,fr
-965988138174056606,user,Italie,it,10,9,70,5,10,90.0,1,0,F,2,mrs,True,True,False,True,12,2856,95.2,7.93,it
-3675698163971582554,user,France,fr,10,8,3,26,10,0.0,155,30,F,2,mrs,True,True,False,True,11,2853,95.1,7.92,fr
-5932161031198132829,user,France,en,9,8,0,5,10,100.0,0,0,F,2,mrs,True,False,True,False,26,3199,106.63,8.89,fr
-4366505510744867643,user,Royaume-Uni,en,9,8,0,2,10,83.0,0,0,F,2,mrs,True,False,True,True,32,3205,106.83,8.9,gb
267852408093724725,user,Etats-Unis,en,9,8,0,10,10,100.0,0,0,F,2,mrs,False,False,False,True,36,2859,95.3,7.94,us
-7866608466972992318,user,Italie,it,8,10,6,3,10,90.0,7,2,F,2,mrs,True,False,True,True,11,3201,106.7,8.89,it
886303803625085249,user,France,fr,7,8,0,1,10,60.0,0,0,F,2,mrs,True,False,True,True,13,2855,95.17,7.93,fr
8008205337567084835,user,Italie,it,46,192,274,22,9,88.0,47,0,M,1,mr,False,False,False,False,11,3203,106.77,8.9,it
-6715583756170855571,user,Grèce,en,38,14,166,7,9,77.0,16,6,F,2,mrs,True,False,True,False,11,2854,95.13,7.93,gr
3330208046816059030,user,Etats-Unis,en,36,15,3,0,9,100.0,1,0,M,1,mr,True,True,True,False,304,3202,106.73,8.89,us
-5786351953521680428,user,Italie,en,31,8,0,5,9,88.0,0,0,M,1,mr,True,False,True,False,68,2855,95.17,7.93,it
-2921511231243587255,user,France,fr,26,44,1,0,9,53.0,0,0,M,1,mr,True,False,True,False,210,2855,95.17,7.93,fr
-8526199225358470378,user,Portugal,en,25,12,58,4,9,80.0,11,0,F,2,mrs,True,False,True,False,11,3195,106.5,8.88,pt
5067325205867145210,user,Pays-Bas,en,22,11,432,3,9,70.0,181,37,F,2,mrs,True,True,False,True,12,2857,95.23,7.94,nl
1092500098635500967,user,Italie,it,21,8,61,5,9,66.0,170,1,F,2,mrs,True,False,True,True,56,2853,95.1,7.92,it
2941988722935386683,user,Italie,it,20,8,1,2,9,77.0,0,0,F,2,mrs,False,False,False,True,180,3204,106.8,8.9,it
-3503076958963385502,user,Italie,it,17,9,49,0,9,77.0,21,12,M,1,mr,False,False,False,False,12,3205,106.83,8.9,it
-6333055304634774290,user,Etats-Unis,en,16,8,0,25,9,100.0,0,0,F,2,mrs,False,False,False,True,131,2855,95.17,7.93,us
-707938808325471520,user,Royaume-Uni,en,15,8,57,55,9,77.0,6,10,F,2,mrs,True,True,False,True,11,3199,106.63,8.89,gb
-1091281698132667175,user,France,fr,14,8,0,6,9,55.0,0,2,F,2,mrs,False,False,False,True,33,3201,106.7,8.89,fr
3381369644505778656,user,Royaume-Uni,en,13,8,1,6,9,100.0,0,0,F,2,mrs,False,False,False,True,11,3201,106.7,8.89,gb
3770563452788034309,user,France,fr,13,8,1,1,9,100.0,0,0,F,2,mrs,True,False,True,True,116,3195,106.5,8.88,fr
-62478752961449511,user,France,fr,12,8,1,10,9,100.0,0,0,F,2,mrs,True,False,True,True,19,3200,106.67,8.89,fr
-134508358817663248,user,Espagne,es,11,9,0,1,9,88.0,0,0,F,2,mrs,False,False,False,True,147,3199,106.63,8.89,es
-8441024960233131024,user,France,fr,11,8,1,10,9,100.0,0,0,F,2,mrs,True,False,True,True,15,3196,106.53,8.88,fr
-3824745437655001962,user,Espagne,es,11,8,1,4,9,50.0,0,0,M,1,mr,True,False,True,False,17,2854,95.13,7.93,es
-7976993882260822838,user,Croatie,en,10,8,7,8,9,50.0,6,2,F,2,mrs,True,False,True,True,309,3201,106.7,8.89,hr
8153901670889164042,user,Bulgarie,en,10,8,0,11,9,88.0,0,0,F,3,miss,False,False,False,True,35,3196,106.53,8.88,bg
-5859256495260397094,user,Australie,en,10,10,339,0,9,88.0,31,14,F,2,mrs,True,False,True,False,40,3195,106.5,8.88,au
857118533308280511,user,Etats-Unis,en,10,8,0,5,9,100.0,0,0,F,2,mrs,True,False,True,True,16,2858,95.27,7.94,us
-5960937007545487525,user,Espagne,en,9,8,3,2,9,88.0,0,0,M,1,mr,True,False,True,False,206,3200,106.67,8.89,es
6834871292668957246,user,Russie,en,9,10,34,3,9,77.0,1,0,F,2,mrs,False,False,False,False,15,2857,95.23,7.94,ru
34419192755046501,user,France,fr,9,8,0,8,9,88.0,0,0,F,2,mrs,True,True,False,True,16,2856,95.2,7.93,fr
8072501635995342386,user,Pays-Bas,en,9,11,59,5,9,90.0,7,1,F,2,mrs,False,False,False,False,43,2855,95.17,7.93,nl
4129958880596180661,user,France,fr,9,10,62,8,9,100.0,10,1,F,2,mrs,True,False,True,False,15,3204,106.8,8.9,fr
8409393677817037164,user,Suède,en,8,8,0,2,9,88.0,0,0,F,2,mrs,True,False,True,True,12,3200,106.67,8.89,se
8321089408727433470,user,Italie,it,8,8,50,2,9,100.0,1,0,M,1,mr,True,True,False,True,11,3198,106.6,8.88,it
3427720816232557336,user,Pays-Bas,en,8,8,38,3,9,77.0,1,3,M,1,mr,True,False,True,True,12,2857,95.23,7.94,nl
2771105905443099358,user,Finlande,en,8,9,32,0,9,77.0,4,13,F,2,mrs,True,False,True,False,20,2855,95.17,7.93,fi
-1162396112231302997,user,France,fr,7,8,14,0,9,88.0,0,1,M,1,mr,True,False,True,True,25,3203,106.77,8.9,fr
7351081297026043516,user,Royaume-Uni,en,7,8,0,2,9,90.0,0,0,F,2,mrs,True,False,True,False,94,3197,106.57,8.88,gb
8584219276135744869,user,Autriche,de,7,9,102,8,9,100.0,222,28,F,2,mrs,False,False,False,True,11,2856,95.2,7.93,at
-2700334141332464984,user,France,fr,7,8,10,1,9,100.0,0,0,M,1,mr,True,True,False,True,89,2853,95.1,7.92,fr
5046537385079735089,user,France,fr,7,8,2,8,9,66.0,0,0,F,2,mrs,False,False,False,True,39,2852,95.07,7.92,fr
1191980123012969482,user,Italie,it,6,8,20,6,9,88.0,10,0,F,2,mrs,False,False,False,True,13,3203,106.77,8.9,it
1789324072590518838,user,France,fr,5,8,12,0,9,60.0,1,0,F,2,mrs,True,False,True,True,68,3199,106.63,8.89,fr
-3090385244957819026,user,Espagne,es,5,8,1,7,9,66.0,3,0,F,2,mrs,True,False,True,True,11,2859,95.3,7.94,es
1491605092840466105,user,Royaume-Uni,en,5,8,1,0,9,100.0,0,0,F,2,mrs,True,False,True,False,11,2857,95.23,7.94,gb
3438657378302726119,user,France,fr,4,9,4,1,9,100.0,0,1,F,2,mrs,False,False,False,False,11,3205,106.83,8.9,fr
5666274082428572635,user,Etats-Unis,en,43,23,894,3,8,62.5,290,174,F,2,mrs,True,False,True,True,11,3202,106.73,8.89,us
-6372560849368442439,user,France,fr,25,12,30,1,8,87.0,4,28,F,2,mrs,True,True,True,False,62,3200,106.67,8.89,fr
4567481493589321116,user,Pays-Bas,en,22,9,0,4,8,87.0,0,0,F,2,mrs,False,False,False,False,15,3205,106.83,8.9,nl
6840915384119163031,user,Royaume-Uni,en,17,4,0,6,8,100.0,0,0,F,3,miss,False,False,False,False,23,2857,95.23,7.94,gb
5432276212477343130,user,Royaume-Uni,en,14,37,4,4,8,87.0,0,0,F,2,mrs,True,False,True,True,11,3202,106.73,8.89,gb
-7808067885239606694,user,France,fr,14,22,46,8,8,62.0,139,3,F,2,mrs,True,False,True,True,107,2859,95.3,7.94,fr
5723995422264845181,user,Italie,it,14,8,1,3,8,62.0,0,0,F,2,mrs,True,False,True,False,15,2858,95.27,7.94,it
6973712234341401572,user,Italie,it,13,8,40,14,8,62.0,0,0,F,2,mrs,False,False,False,True,198,3198,106.6,8.88,it
-3522464096247697633,user,Royaume-Uni,en,13,8,0,1,8,87.0,0,0,F,2,mrs,True,False,True,False,29,3195,106.5,8.88,gb
6209959470652590963,user,Italie,it,12,11,6,1,8,100.0,5,0,F,2,mrs,True,False,True,True,12,3202,106.73,8.89,it
8596550107447443345,user,France,fr,12,8,0,1,8,100.0,0,0,F,2,mrs,False,False,False,True,12,3200,106.67,8.89,fr
7057674650640549104,user,Bulgarie,en,11,9,20,1,8,62.0,1,1,M,1,mr,True,False,True,False,49,3198,106.6,8.88,bg
2780972317002617434,user,Italie,it,11,11,385,3,8,100.0,39,3,F,2,mrs,True,True,False,True,13,2852,95.07,7.92,it
5763120164920761483,user,Italie,it,10,11,85,1,8,25.0,104,1,F,2,mrs,True,True,False,True,23,3198,106.6,8.88,it
4305846169722520975,user,Belgique,en,10,8,65,4,8,37.0,12,2,F,3,miss,False,False,False,True,11,2859,95.3,7.94,be
6712218474724670595,user,Royaume-Uni,en,9,8,0,6,8,0.0,0,0,F,2,mrs,False,False,False,True,665,3203,106.77,8.9,gb
-1928421899368567001,user,France,fr,9,9,15,11,8,85.7,3,0,F,2,mrs,True,True,False,False,100,3198,106.6,8.88,fr
-7761394492205667402,user,Italie,it,9,17,3,3,8,100.0,0,0,F,2,mrs,True,False,True,True,12,3197,106.57,8.88,it
-991814870264171635,user,Etats-Unis,en,9,8,1,5,8,100.0,1,0,F,3,miss,False,False,False,True,34,2857,95.23,7.94,us
-5396816073858250178,user,France,fr,8,8,0,7,8,100.0,0,0,F,2,mrs,True,False,True,True,28,3205,106.83,8.9,fr
-5186540356650480888,user,France,en,8,8,2,0,8,100.0,2,0,F,2,mrs,True,False,True,True,37,3196,106.53,8.88,fr
6120532709249636421,user,Italie,it,7,8,4,6,8,100.0,0,0,F,2,mrs,True,False,True,True,13,3197,106.57,8.88,it
-5584538817404445786,user,Etats-Unis,en,7,8,0,10,8,100.0,1,0,F,2,mrs,True,False,True,True,40,2859,95.3,7.94,us
5715242306494051255,user,Royaume-Uni,en,7,9,6,6,8,100.0,0,0,F,2,mrs,True,False,True,False,131,2853,95.1,7.92,gb
8664740603355277066,user,Royaume-Uni,en,6,8,0,0,8,88.0,0,0,F,2,mrs,True,False,True,True,189,3202,106.73,8.89,gb
5507787321458516211,user,Royaume-Uni,en,6,8,25,2,8,100.0,14,2,F,2,mrs,True,False,True,True,27,3205,106.83,8.9,gb
8309988653318098676,user,Royaume-Uni,en,6,8,11,1,8,87.0,0,2,F,2,mrs,True,False,True,False,11,3195,106.5,8.88,gb
5747737480256666302,user,France,fr,6,34,4,1,8,87.0,20,32,M,1,mr,False,False,False,False,22,2857,95.23,7.94,fr
8199107606142091718,user,Etats-Unis,en,6,8,0,9,8,100.0,0,1,F,2,mrs,True,False,True,True,24,3204,106.8,8.9,us
-7932555932009629404,user,France,fr,5,8,0,4,8,87.0,0,0,M,1,mr,True,True,False,True,51,3201,106.7,8.89,fr
-8366425658006386754,user,Royaume-Uni,fr,4,8,3,2,8,87.0,120,7,M,1,mr,True,False,True,True,11,2856,95.2,7.93,gb
-5924793265369684401,user,Italie,it,62,209,1533,12,7,100.0,11,0,F,2,mrs,True,False,True,False,11,3201,106.7,8.89,it
2457018450561830086,user,Italie,en,59,108,1,2,7,71.0,0,0,F,2,mrs,True,False,True,False,11,3197,106.57,8.88,it
-4386471100265652947,user,Royaume-Uni,en,40,10,83,0,7,0.0,0,0,F,2,mrs,True,False,True,False,604,3205,106.83,8.9,gb
4171504937074181152,user,France,fr,30,8,0,6,7,83.3,0,0,F,2,mrs,True,False,True,False,13,3204,106.8,8.9,fr
-4781518988799573520,user,Italie,it,23,9,60,8,7,71.0,3,0,F,2,mrs,True,False,True,False,77,3200,106.67,8.89,it
2974515032204641456,user,Etats-Unis,en,23,35,5,4,7,100.0,4,0,F,3,miss,True,False,True,False,15,2854,95.13,7.93,us
6926031914451281099,user,Italie,it,22,9,0,0,7,85.7,0,0,F,2,mrs,False,False,False,False,252,3201,106.7,8.89,it
7312485855337867703,user,Italie,it,18,10,75,9,7,100.0,49,3,F,2,mrs,True,False,True,True,11,3196,106.53,8.88,it
-188994493816263859,user,France,fr,18,10,11,0,7,100.0,3,5,F,2,mrs,True,False,True,False,33,2857,95.23,7.94,fr
3724729648830258266,user,Etats-Unis,en,17,9,70,4,7,42.0,1,0,F,2,mrs,True,False,True,False,11,2855,95.17,7.93,us
-6731818240225816567,user,Royaume-Uni,en,15,8,2,3,7,71.0,1,0,F,3,miss,True,False,True,False,33,2858,95.27,7.94,gb
-4723690522404765406,user,Italie,it,14,9,5,2,7,85.0,0,0,F,2,mrs,True,True,False,True,13,3196,106.53,8.88,it
-929900774983251940,user,Royaume-Uni,de,14,9,0,1,7,100.0,0,0,F,2,mrs,False,False,False,True,100,2859,95.3,7.94,gb
6358453690044340357,user,Italie,it,13,8,0,1,7,85.0,0,0,M,1,mr,True,True,False,True,109,2852,95.07,7.92,it
8095715024752039074,user,France,fr,13,9,52,0,7,85.0,1,4,F,2,mrs,True,False,True,True,46,3204,106.8,8.9,fr
6852042562369260657,user,Italie,it,12,9,14,13,7,85.0,0,0,F,2,mrs,True,False,True,False,15,3198,106.6,8.88,it
-8603880873739941661,user,Belgique,en,12,9,19,0,7,100.0,2,16,F,2,mrs,True,False,True,False,13,3196,106.53,8.88,be
4027724076632021039,user,Royaume-Uni,en,12,8,0,0,7,100.0,0,0,F,2,mrs,False,False,False,True,251,2854,95.13,7.93,gb
8541963231744923145,user,France,fr,11,8,48,4,7,100.0,1,2,F,2,mrs,False,False,False,False,11,3203,106.77,8.9,fr
-3668293893118168079,user,France,fr,11,8,0,0,7,28.0,0,0,F,2,mrs,True,False,True,True,279,2857,95.23,7.94,fr
3220591977258722953,user,France,fr,10,9,2,1,7,100.0,24,4,F,2,mrs,True,True,False,True,12,3197,106.57,8.88,fr
-9129856810012058097,user,France,fr,10,8,14,1,7,85.0,6,0,M,1,mr,True,False,True,False,118,3196,106.53,8.88,fr
6774390311382153107,user,Royaume-Uni,en,10,8,30,2,7,57.0,0,2,F,2,mrs,True,False,True,True,11,2857,95.23,7.94,gb
5052788067726363216,user,Italie,it,10,8,4,5,7,71.0,2,0,F,2,mrs,True,False,True,False,71,2857,95.23,7.94,it
-2605252198276716834,user,Italie,it,8,8,11,2,7,100.0,0,0,M,1,mr,True,False,True,True,15,3196,106.53,8.88,it
4680704801681880693,user,France,fr,8,8,0,4,7,85.0,0,0,F,2,mrs,True,False,True,False,88,3195,106.5,8.88,fr
-2743677282765385761,user,France,fr,8,10,176,8,7,100.0,28,1,F,2,mrs,True,False,True,False,11,2854,95.13,7.93,fr
-3488113631668126709,user,France,fr,8,8,24,1,7,100.0,0,0,F,2,mrs,False,False,False,True,28,3204,106.8,8.9,fr
2689505983428750483,user,France,fr,7,8,0,0,7,100.0,0,0,M,1,mr,True,False,True,True,11,3203,106.77,8.9,fr
4361358315936372935,user,France,fr,7,8,0,0,7,71.0,0,0,F,2,mrs,True,False,True,True,277,3200,106.67,8.89,fr
-8556037168619462662,user,Espagne,es,7,8,0,2,7,85.0,0,0,M,1,mr,True,False,True,True,22,3200,106.67,8.89,es
3238713321637324937,user,Italie,it,7,8,0,0,7,85.0,0,0,M,1,mr,True,False,True,False,319,3199,106.63,8.89,it
-5197540622470526966,user,Royaume-Uni,en,7,1,5,1,7,100.0,13,1,F,2,mrs,True,False,True,False,24,3198,106.6,8.88,gb
-3099228732841822969,user,France,fr,7,8,1,7,7,71.0,0,0,F,2,mrs,False,False,False,True,20,3196,106.53,8.88,fr
-7050946661930148044,user,Allemagne,de,7,8,16,4,7,100.0,0,0,F,2,mrs,True,False,True,False,11,2857,95.23,7.94,de
-1073489709954790490,user,France,fr,7,8,0,0,7,100.0,0,0,F,2,mrs,True,False,True,False,523,2856,95.2,7.93,fr
2398377656509555369,user,France,fr,6,8,4,5,7,85.0,0,0,F,2,mrs,True,False,True,True,14,3197,106.57,8.88,fr
4385566492626529616,user,France,fr,6,8,0,0,7,85.0,0,0,F,2,mrs,False,False,False,True,72,2858,95.27,7.94,fr
63173389573543560,user,France,fr,6,8,0,0,7,85.0,0,0,F,2,mrs,False,False,False,True,30,2856,95.2,7.93,fr
5703601381538811134,user,France,fr,6,8,1,4,7,100.0,0,0,F,2,mrs,False,False,False,False,12,2853,95.1,7.92,fr
4062768862769776533,user,Espagne,es,6,8,13,0,7,57.0,2,1,F,2,mrs,True,False,True,True,13,3204,106.8,8.9,es
-5713465606802877439,user,Italie,it,5,8,13,7,7,87.0,0,0,F,2,mrs,True,False,True,False,11,3199,106.63,8.89,it
-8618427897081286765,user,Italie,it,5,8,3,10,7,100.0,0,0,F,2,mrs,True,False,True,False,14,3197,106.57,8.88,it
-9016994810232175244,user,France,fr,5,7,4,7,7,100.0,2,1,M,1,mr,False,False,False,True,50,3196,106.53,8.88,fr
-6330329648318636949,user,Royaume-Uni,en,4,8,0,5,7,100.0,0,0,F,2,mrs,False,False,False,True,18,2854,95.13,7.93,gb
-543133038031251606,user,Allemagne,en,41,9,16,8,6,100.0,3,0,F,2,mrs,True,False,True,False,15,3205,106.83,8.9,de
4638512929165407764,user,Allemagne,de,40,9,51,1,6,0.0,7,33,F,2,mrs,True,True,False,False,14,3203,106.77,8.9,de
